"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045089","positive regulation of innate immune response","42/1000","297/13664",2.77395196636012e-05,0.000958574924534245,0.000760153724626115,"Adam8/Irf7/Trem2/Cd300lf/Clec7a/Naglu/Tyrobp/Oas1a/Syk/Oasl/Cd300a/Dhx58/Unc93b1/Cyba/Tomm70/Colec12/Vav1/Nod2/Hspa1a/Fcna/Mmp12/Klrd1/Tlr13/Scimp/Pla2g5/Rab7b/Cd14/Nagk/Btk/Dpp4/Gbp5/Clec4a/Spi1/Slamf6/Tnfaip3/Oas3/Fcnb/Nlrc5/Irf4/Tifa/Zbp1/Fbxl2",42
"GO:0097006","regulation of plasma lipoprotein particle levels","16/1000","69/13664",2.85835978462078e-05,0.000981244826062579,0.000778131046630489,"Trem2/Scarb1/Pltp/Abca1/Soat1/Msr1/Il19/Pla2g7/Abcg1/Lipg/Apoe/Pla2g5/Apoc1/Soat2/Gpld1/Abcc8",16
"GO:0002689","negative regulation of leukocyte chemotaxis","8/1000","19/13664",2.91728743335597e-05,0.000982742411704355,0.00077931863799597,"Ccn3/Slit2/Stap1/Tnfaip6/Rin3/Grem1/Padi2/Dpp4",8
"GO:0006706","steroid catabolic process","8/1000","19/13664",2.91728743335597e-05,0.000982742411704355,0.00077931863799597,"Scarb1/Hsd11b1/Ugt1a7c/Apoe/Spp1/Akr1c3/Cyp27b1/Cyp46a1",8
"GO:0010927","cellular component assembly involved in morphogenesis","23/1000","124/13664",2.91922333871551e-05,0.000982742411704355,0.00077931863799597,"Myh10/Actn1/Gpc1/Ankrd23/Epb41l3/Csrp3/Nrap/Actc1/Casq2/Myl2/Nkx2-5/Cav3/Tnnt2/Xirp1/Klhl41/Csrp1/Fhod3/Myh7/Tmod1/Mybpc3/Itgb4/Adprhl1/Mfn2",23
"GO:0003007","heart morphogenesis","38/1000","260/13664",3.1766436427085e-05,0.00106254657228545,0.00084260365448631,"Col11a1/Sfrp2/Slit3/Col5a1/Eln/Htr2b/Slit2/Snai2/Flna/Xirp2/Naglu/Ankrd1/Ly6e/Tnnc1/Actc1/Myl3/Pkp2/Snai1/Myl2/Nkx2-5/Twist1/Cav3/Tnnt2/Thbs1/Gata4/Myh7/Ryr2/Fgfrl1/Mybpc3/Asb2/Wnt16/Stil/Tbx1/Six1/Adprhl1/Eya1/Ccn1/Foxc2",38
"GO:0030100","regulation of endocytosis","43/1000","309/13664",3.30798215168201e-05,0.00109699115660741,0.000869918346739774,"Serpine1/Sfrp4/Scamp5/Itgb2/Trem2/Ptx3/Cd300lf/Clec7a/Sh3gl1/Slc11a1/Siglec1/Clu/Scarb1/C2/Fcgr2b/Syk/Hck/Stap1/Cd300a/Rin3/Fcer1g/Cyba/Grem1/Lgals3/Cav3/Nod2/Dnm1l/Nckap1l/Apoe/Pla2g5/Apoc1/Snap91/Mff/Cd14/Btk/Mctp1/Fcnb/Fcgr1a/Il15ra/Colec11/Mertk/Pot1b/Aak1",43
"GO:0071827","plasma lipoprotein particle organization","11/1000","36/13664",3.33811190316044e-05,0.00109699115660741,0.000869918346739774,"Scarb1/Pltp/Abca1/Soat1/Pla2g7/Abcg1/Lipg/Apoe/Pla2g5/Apoc1/Soat2",11
"GO:0045088","regulation of innate immune response","49/1000","369/13664",3.35078269237036e-05,0.00109699115660741,0.000869918346739774,"Adam8/Irf7/Trem2/Cd300lf/Clec7a/Naglu/Grn/Tyrobp/Oas1a/Arg1/Syk/Oasl/Cd300a/Myo1f/Dhx58/Unc93b1/Cyba/Serpinb1a/Tomm70/Colec12/Vav1/Nod2/Hspa1a/Fcna/Clec2d/Apoe/Mmp12/Klrd1/Tlr13/Scimp/Pla2g5/Aurkb/Rab7b/Cd14/Nagk/Btk/Dpp4/Gbp5/Clec4a/Spi1/Slamf6/Tnfaip3/Oas3/Fcnb/Nlrc5/Irf4/Tifa/Zbp1/Fbxl2",49
"GO:0031589","cell-substrate adhesion","47/1000","349/13664",3.38010993044651e-05,0.00109699115660741,0.000869918346739774,"Tnn/Col1a1/Thy1/Fn1/Ptn/Itga11/Serpine1/Col16a1/Vcam1/Col3a1/Efemp2/Col5a3/Hpse/Mmp14/Itgb2/Flna/Actn1/Postn/Akip1/Marcks/Ccn2/Plau/Itga8/Col8a1/Lamc2/Pdpn/Pkp2/Wnt4/Trem1/Grem1/Fermt3/Thbs1/Itgb7/Micall2/Sorbs1/Cdkn2a/Mmp12/Lamb3/Lims1/Spp1/Itgb4/Myo1g/Whamm/Mertk/Bves/Ephb3/Ccn1",47
"GO:0071216","cellular response to biotic stimulus","40/1000","280/13664",3.3847369914487e-05,0.00109699115660741,0.000869918346739774,"Fn1/Serpine1/Vim/Trem2/Slc7a5/Clec7a/Scarb1/Ankrd1/Abca1/Arg1/Spon2/Plau/Fcgr2b/Syk/Il10/Stap1/Trem1/Cd68/Il18/Cd180/Ncam1/Nod2/Mmp9/Kmo/Cxcl11/Mrc1/Scimp/Cxcl9/Prdm1/Cd14/Fcgr3a/Btk/Gbp5/Spi1/Cx3cl1/Tnfaip3/Ly86/Cebpe/Tnfsf4/Cxcl6",40
"GO:0002220","innate immune response activating cell surface receptor signaling pathway","16/1000","70/13664",3.45708376697831e-05,0.00111352241333906,0.000883027699024804,"Trem2/Clec7a/Naglu/Tyrobp/Oas1a/Syk/Cyba/Nod2/Fcna/Klrd1/Scimp/Rab7b/Cd14/Clec4a/Tnfaip3/Fcnb",16
"GO:1904064","positive regulation of cation transmembrane transport","20/1000","101/13664",3.60810385084544e-05,0.00115503594439948,0.000915948094134544,"Cemip/Thy1/Ramp3/Flna/Agtr1a/G6pd/Stac2/Tesc/P2rx4/Akap6/Kcnq1/Trdn/Cacnb2/Cxcl11/Cxcl9/P2rx1/Amigo1/Chp2/P2rx5/Cx3cl1",20
"GO:0042060","wound healing","47/1000","351/13664",3.90898495416951e-05,0.00124372460310101,0.000986278552942256,"Fkbp10/Fn1/Col5a1/Serpine1/Col3a1/Ptk7/Cadm4/Hpse/Cd44/Flna/Myh10/Clec7a/Slc11a1/Emilin2/Myof/Plau/Syk/Duox1/Pdpn/Cd109/Adra2a/Wnt4/Fgf1/Fcer1g/Trim72/Pak1/Cav3/Fermt3/Thbs1/Csrp1/Gata4/Lrg1/Apoe/Epb41l4b/Mmp12/Mmrn1/P2rx1/Hmox1/Procr/Timp1/F5/Arhgef19/Cx3cl1/Mertk/Fgf2/Ccn1/Foxc2",47
"GO:0071867","response to monoamine","18/1000","86/13664",4.05666591339033e-05,0.00127516161060667,0.00101120822482799,"Col1a2/Nsg1/Htr2b/Flna/Aplp1/Akap6/Slc1a1/Klf16/Htr7/Ryr2/Kcnq1/Adcy5/Gna15/Fcgr1a/Il1rn/Gnaz/Nherf1/Ccn1",18
"GO:0071869","response to catecholamine","18/1000","86/13664",4.05666591339033e-05,0.00127516161060667,0.00101120822482799,"Col1a2/Nsg1/Htr2b/Flna/Aplp1/Akap6/Slc1a1/Klf16/Htr7/Ryr2/Kcnq1/Adcy5/Gna15/Fcgr1a/Il1rn/Gnaz/Nherf1/Ccn1",18
"GO:0071774","response to fibroblast growth factor","21/1000","110/13664",4.11553145273999e-05,0.00128286419303656,0.00101731640330571,"Col1a1/Serpine1/Eln/Snai2/Cd44/Vim/Tnc/Postn/Ccn2/Gpc1/Runx2/Creb3l1/Wnt4/Fgf1/Enpp1/Thbs1/Shcbp1/Fgfrl1/Sfrp1/Tbx1/Fgf2",21
"GO:0032943","mononuclear cell proliferation","42/1000","302/13664",4.13034082848106e-05,0.00128286419303656,0.00101731640330571,"Vcam1/Tfrc/Cd44/Itgb2/Slc11a1/Tyrobp/Pla2g2a/Arg1/Fcgr2b/Syk/Gpnmb/Il10/Ripk3/Cxcl12/Cd300a/Tnfsf9/Wnt4/Lgals3/Tnfrsf21/Il18/Cd180/Itgam/Nckap1l/Siglec10/Cd37/Laptm5/Cdkn2a/Lilrb4/Pawr/Pla2g5/Prdm1/Fcgr3a/Btk/Slamf6/Ntn1/Flt3/Itch/Lst1/Clcf1/Tnfsf4/Ido1/Tnfrsf14",42
"GO:0090257","regulation of muscle system process","37/1000","254/13664",4.32274183690075e-05,0.00133467851508569,0.00105840536660584,"Kcnn4/Ccn2/G6pd/Tnnc1/Adra2a/Mlip/Rangrf/Myl3/P2rx4/Pkp2/Casq2/Adra1a/Nkx2-5/Akap6/Pak1/Cav3/Tnnt2/Tomm70/Gata4/Adora2b/Myh7/Htr7/Ryr2/Kcnq1/Ptgs1/Ptafr/Srl/Pawr/Dsg2/Mybpc3/P2rx1/Runx1/Prkag3/Myocd/Cacna1h/Scn5a/Abcc8",37
"GO:1904427","positive regulation of calcium ion transmembrane transport","15/1000","64/13664",4.41932297843427e-05,0.00135168617395178,0.00107189250767675,"Cemip/Thy1/Ramp3/Agtr1a/G6pd/Stac2/P2rx4/Akap6/Trdn/Cacnb2/Cxcl11/Cxcl9/P2rx1/P2rx5/Cx3cl1",15
"GO:0002548","monocyte chemotaxis","13/1000","50/13664",4.42963464441843e-05,0.00135168617395178,0.00107189250767675,"Ccn3/Serpine1/Slit2/Lgmn/Cxcl12/Grem1/Lgals3/Ccl1/Pla2g7/Ccl7/Ccl11/Cx3cl1/Ccl12",13
"GO:0071379","cellular response to prostaglandin stimulus","8/1000","20/13664",4.55112116014336e-05,0.00137536621276972,0.00109067087256617,"Fn1/Tnc/Ptger2/Sfrp1/Akr1c3/Prkaa2/Ptgfr/Tnfsf4",8
"GO:0008016","regulation of heart contraction","29/1000","180/13664",4.56917380007428e-05,0.00137536621276972,0.00109067087256617,"Ccn2/Csrp3/Rangrf/Myl3/P2rx4/Pkp2/Casq2/Myl2/Adra1a/Nkx2-5/Akap6/Popdc2/Cav3/Tnnt2/Slc1a1/Gata4/Myh7/Ryr2/Kcnq1/Trdn/Cacnb2/Dsg2/Mybpc3/Irx3/Cacna2d1/Cacna1h/Scn5a/Irx5/Bves",29
"GO:0043269","regulation of monoatomic ion transport","57/1000","456/13664",4.5863112499412e-05,0.00137536621276972,0.00109067087256617,"Cemip/Thy1/Serpine1/Ramp3/Flna/Trpv2/Homer2/Tcirg1/Stom/Cd33/Agtr1a/G6pd/Clic5/Cxcl12/Kif5b/Adra2a/Stac2/Cd300a/Rangrf/Tesc/P2rx4/Best1/Tmem37/Casq2/Cyba/Lgals3/Nkx2-5/Akap6/Cav3/Kcna6/Kcnj3/Htr7/Ryr2/Kcnq1/Kcnd1/Trdn/Cacnb2/Cxcl11/Kcnj11/Pawr/Cxcl9/Fgf12/Cacnb3/P2rx1/Amigo1/Chp2/Hcn2/P2rx5/Cacna2d1/Cx3cl1/Slc9a3/Cacna1h/Kcna4/Scn5a/Nherf1/Kcnip1/Abcc8",57
"GO:0071219","cellular response to molecule of bacterial origin","37/1000","255/13664",4.7095499736594e-05,0.00140425324357456,0.00111357840279429,"Fn1/Serpine1/Vim/Trem2/Slc7a5/Scarb1/Ankrd1/Abca1/Arg1/Spon2/Plau/Fcgr2b/Il10/Stap1/Trem1/Cd68/Il18/Cd180/Ncam1/Nod2/Mmp9/Kmo/Cxcl11/Mrc1/Scimp/Cxcl9/Prdm1/Cd14/Fcgr3a/Gbp5/Spi1/Cx3cl1/Tnfaip3/Ly86/Cebpe/Tnfsf4/Cxcl6",37
"GO:0044344","cellular response to fibroblast growth factor stimulus","20/1000","103/13664",4.84247895980799e-05,0.00142557041269238,0.00113048300262124,"Col1a1/Serpine1/Eln/Snai2/Cd44/Vim/Postn/Ccn2/Gpc1/Runx2/Creb3l1/Wnt4/Fgf1/Enpp1/Thbs1/Shcbp1/Fgfrl1/Sfrp1/Tbx1/Fgf2",20
"GO:0001657","ureteric bud development","19/1000","95/13664",4.86300370753629e-05,0.00142557041269238,0.00113048300262124,"Sdc1/Slit2/Cd44/Adamts16/Osr1/Agtr1a/Wnt4/Fgf1/Grem1/Bmper/Hs2st1/Sfrp1/Hoxb7/Pax8/Kif26b/Six1/Fgf2/Eya1/Foxc2",19
"GO:0042472","inner ear morphogenesis","19/1000","95/13664",4.86300370753629e-05,0.00142557041269238,0.00113048300262124,"Col11a1/Cthrc1/Ptk7/Ror2/Itga8/Prrx2/Clic5/Prrx1/Frzb/Dlx5/Gbx2/Kcnq1/Mafb/Pax8/Ntn1/Tbx1/Six1/Nherf1/Eya1",19
"GO:0046348","amino sugar catabolic process","6/1000","11/13664",5.0774352419722e-05,0.00148011492137491,0.0011737370147717,"Amdhd2/Hoga1/Npl/Aldh1a1/Gnpda1/Nagk",6
"GO:0001818","negative regulation of cytokine production","41/1000","295/13664",5.15698616265311e-05,0.00149495298870688,0.00118550366113388,"Fn1/Il1rl1/Trem2/Slc11a1/Siglec1/Homer2/Il33/Cd33/Tyrobp/Oas1a/Arg1/Fcgr2b/Gpnmb/Il10/Dhx58/Clec4a3/Tnfrsf21/Twist1/Serpinb1a/Thbs1/Hgf/Nod2/Nckap1l/Acp5/Cd200r1/Cdh3/Laptm5/Lilrb4/Cd83/Hmox1/Tbx21/Btk/Clec4a/Cx3cl1/Tnfaip3/Oas3/Flt3/C1qtnf3/Mertk/Tnfsf4/Ido1",41
"GO:0002698","negative regulation of immune effector process","22/1000","120/13664",5.19895911180458e-05,0.00149879384781195,0.00118854947766815,"Enpp3/Svep1/Il33/Grn/Arg1/Fcgr2b/Il10/Cd300a/Lgals3/Twist1/Nod2/Nckap1l/Acp5/Siglec10/Clec2d/Lilrb4/Masp1/Klrd1/Hmox1/Tbx21/Spi1/Tnfsf4",22
"GO:0045123","cellular extravasation","15/1000","65/13664",5.36174516061105e-05,0.00153723001363014,0.00121902950991105,"Thy1/Plvap/Vcam1/Chst2/Adam8/Itgb2/Ripk3/Cxcl12/Fut7/Trem1/Itgb7/Itgam/Ptafr/Pdgfd/Pawr",15
"GO:0036293","response to decreased oxygen levels","57/1000","459/13664",5.51590144815438e-05,0.0015727854511732,0.00124722511318348,"Fndc1/Ptn/Serpine1/Vcam1/Eln/Slit2/Tfrc/Mmp14/Plod2/Adam8/Trem2/Pam/Kcnn4/Postn/Ankrd1/Ccn2/Egln3/Plau/Cryab/Cxcl12/Vasn/Kcnk3/Nppb/Alas1/Car9/Cyba/Acsl6/Pak1/Twist1/Cav3/Slc1a1/Cybb/Il18/Dnm1l/Tbl2/Arnt2/Ucp3/Mmp9/Ryr2/Mmp12/Kcnj11/Ndrg1/Angptl4/Cacnb3/Ryr3/Hmox1/Sfrp1/Dio3/Ak4/Dpp4/Cx3cl1/Myocd/Plk3/Mfn2/B3gat1/Ccn1/Aldh3a1",57
"GO:0006942","regulation of striated muscle contraction","18/1000","88/13664",5.59411302220197e-05,0.00158623858778863,0.0012578935039836,"Ccn2/Rangrf/Myl3/P2rx4/Pkp2/Casq2/Adra1a/Nkx2-5/Akap6/Cav3/Gata4/Myh7/Ryr2/Kcnq1/Dsg2/Mybpc3/Cacna1h/Scn5a",18
"GO:0072163","mesonephric epithelium development","19/1000","96/13664",5.65428089936155e-05,0.00158623858778863,0.0012578935039836,"Sdc1/Slit2/Cd44/Adamts16/Osr1/Agtr1a/Wnt4/Fgf1/Grem1/Bmper/Hs2st1/Sfrp1/Hoxb7/Pax8/Kif26b/Six1/Fgf2/Eya1/Foxc2",19
"GO:0072164","mesonephric tubule development","19/1000","96/13664",5.65428089936155e-05,0.00158623858778863,0.0012578935039836,"Sdc1/Slit2/Cd44/Adamts16/Osr1/Agtr1a/Wnt4/Fgf1/Grem1/Bmper/Hs2st1/Sfrp1/Hoxb7/Pax8/Kif26b/Six1/Fgf2/Eya1/Foxc2",19
"GO:0034762","regulation of transmembrane transport","53/1000","419/13664",6.1474780745501e-05,0.00171537650229959,0.00136030038339749,"Cemip/Thy1/Ramp3/Flna/Slc7a5/Tcirg1/Stom/Agtr1a/Arg1/G6pd/Clic5/Stac2/Slc43a2/Rangrf/Tesc/P2rx4/Enpp1/Tmem37/Casq2/Cyba/Acsl6/Akap6/Cav3/Kcna6/Thbs1/Kcnj3/Ryr2/Kcnq1/Kcnd1/Erbb3/Trdn/Sorbs1/Cacnb2/Cxcl11/Kcnj11/Cxcl9/Fgf12/Osbpl8/Cacnb3/P2rx1/Amigo1/Chp2/Hcn2/P2rx5/Cacna2d1/Cx3cl1/Trib3/Cacna1h/Kcna4/Scn5a/Nherf1/Mfn2/Kcnip1",53
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","40/1000","288/13664",6.43870725407045e-05,0.00178708374743296,0.00141716451375985,"Il1rl1/Tfrc/Svep1/Irf7/Trem2/Clec7a/Slc11a1/Tcirg1/Cd8a/Il33/C2/Cfb/Arg1/Fcgr2b/Ripk3/Fut7/Fcer1g/Unc93b1/Il18/Nod2/Hspa1a/Nckap1l/Lilrb4/Klrd1/Csf2rb/Tbx21/Fcgr3a/C6/Btk/Dpp4/Clec4a/Myo1g/Slamf6/Tnfaip3/Fcgr1a/Ntn1/Irf4/Clcf1/Tnfsf4/Cfi",40
"GO:0032602","chemokine production","19/1000","97/13664",6.5577466117622e-05,0.0018086718065463,0.00143428393042979,"Il1rl1/Snai2/Trem2/Clec7a/Il33/Postn/Oas1a/Syk/Trem1/Twist1/Il18/Nod2/Adora2b/Lilrb4/Oas3/C1qtnf3/Tnfsf4/Cxcl6/Ccn1",19
"GO:0001666","response to hypoxia","55/1000","441/13664",6.61070624521264e-05,0.0018086718065463,0.00143428393042979,"Fndc1/Ptn/Serpine1/Vcam1/Eln/Slit2/Tfrc/Mmp14/Plod2/Adam8/Trem2/Pam/Kcnn4/Postn/Ankrd1/Egln3/Plau/Cryab/Cxcl12/Vasn/Kcnk3/Nppb/Alas1/Car9/Cyba/Acsl6/Pak1/Twist1/Cav3/Cybb/Il18/Dnm1l/Tbl2/Arnt2/Ucp3/Mmp9/Ryr2/Mmp12/Kcnj11/Ndrg1/Angptl4/Cacnb3/Ryr3/Hmox1/Sfrp1/Dio3/Ak4/Dpp4/Cx3cl1/Myocd/Plk3/Mfn2/B3gat1/Ccn1/Aldh3a1",55
"GO:0002686","negative regulation of leukocyte migration","12/1000","45/13664",6.62047364987243e-05,0.0018086718065463,0.00143428393042979,"Ccn3/Slit2/Il33/Cxcl12/Stap1/Cd300a/Tnfaip6/Rin3/Grem1/Cd200r1/Padi2/Dpp4",12
"GO:0003205","cardiac chamber development","29/1000","184/13664",6.88083087795805e-05,0.00187000914172839,0.00148292468098975,"Col11a1/Sfrp2/Slit3/Ptk7/Slit2/Myh10/Xirp2/Naglu/Ly6e/Tnnc1/Myl3/Pkp2/Myl2/Nkx2-5/Cav3/Tnnt2/Gata4/Myh7/Ryr2/Fgfrl1/Prdm1/Mybpc3/Myocd/Pax8/Tbx1/Scn5a/Adprhl1/Ccn1/Foxc2",29
"GO:1901342","regulation of vasculature development","40/1000","289/13664",6.95995198573533e-05,0.00187305859577874,0.00148534291017051,"Tnn/Sfrp2/Ptn/Serpine1/Thbs2/Itgb2/Emilin2/Grn/Agtr1a/Il10/Creb3l1/Wnt4/Fgf1/Cela1/Grem1/Lgals3/Thbs4/Cybb/Thbs1/Gata4/Bmper/Hgf/Lrg1/Mmp9/Adam12/Hspb6/Sema5a/Hmox1/C6/Runx1/Ccl11/Cx3cl1/Gab1/Sp100/Fgf2/Cma1/Abcc8/Col4a3/Ccn1/Foxc2",40
"GO:0008202","steroid metabolic process","36/1000","250/13664",6.9669068923965e-05,0.00187305859577874,0.00148534291017051,"Snai2/Scarb1/Abca1/Soat1/Hsd11b1/G6pd/Ugt1a1/Ugt1a7c/Ugt1a8/Ugt1a2/Ugt1a3/Ugt1a5/Sgpl1/Wnt4/Fgf1/Enpp1/Npc1/Snai1/Dhrs11/Cyp26b1/Npc2/Adora2b/Cyp11b2/Abcg1/Apoe/Apoc1/Spp1/Timp1/Tiparp/Soat2/Akr1c3/Cyp27b1/Prkaa2/Cacna1h/Tnfsf4/Cyp46a1",36
"GO:0002468","dendritic cell antigen processing and presentation","7/1000","16/13664",6.9997398654054e-05,0.00187305859577874,0.00148534291017051,"Slc11a1/Clec4a3/Cd68/Thbs1/Nod2/Fcgr3a/Clec4a",7
"GO:0031348","negative regulation of defense response","36/1000","251/13664",7.57598532317511e-05,0.00200248966734915,0.00158798226429757,"Ccn3/Enpp3/Htra1/Cd44/Trem2/Il33/Grn/Oas1a/Arg1/Fcgr2b/Tnfaip8l2/Il10/Slc39a8/Reg3b/Tnfaip6/Dhx58/Metrnl/Hgf/Nod2/Acp5/Cd200r1/Siglec10/Clec2d/Apoe/Mmp12/Klrd1/Pla2g5/Aurkb/Rab7b/Cx3cl1/Tnfaip3/Oas3/Nlrc5/Itch/C1qtnf3/Fbxl2",36
"GO:0071825","protein-lipid complex organization","11/1000","39/13664",7.59851545792024e-05,0.00200248966734915,0.00158798226429757,"Scarb1/Pltp/Abca1/Soat1/Pla2g7/Abcg1/Lipg/Apoe/Pla2g5/Apoc1/Soat2",11
"GO:0034765","regulation of monoatomic ion transmembrane transport","42/1000","310/13664",7.59856178871467e-05,0.00200248966734915,0.00158798226429757,"Cemip/Thy1/Ramp3/Flna/Tcirg1/Stom/Agtr1a/G6pd/Clic5/Stac2/Rangrf/Tesc/P2rx4/Tmem37/Casq2/Cyba/Akap6/Cav3/Kcna6/Kcnj3/Ryr2/Kcnq1/Kcnd1/Trdn/Cacnb2/Cxcl11/Kcnj11/Cxcl9/Fgf12/Cacnb3/P2rx1/Amigo1/Chp2/Hcn2/P2rx5/Cacna2d1/Cx3cl1/Cacna1h/Kcna4/Scn5a/Nherf1/Kcnip1",42
"GO:0034764","positive regulation of transmembrane transport","27/1000","167/13664",7.76351436103284e-05,0.00203176483063753,0.00161119758512762,"Cemip/Thy1/Ramp3/Flna/Slc7a5/Agtr1a/G6pd/Stac2/Tesc/P2rx4/Acsl6/Akap6/Kcnq1/Erbb3/Trdn/Sorbs1/Cacnb2/Cxcl11/Cxcl9/Osbpl8/P2rx1/Amigo1/Chp2/P2rx5/Cx3cl1/Nherf1/Mfn2",27
"GO:0070098","chemokine-mediated signaling pathway","15/1000","67/13664",7.78752330639144e-05,0.00203176483063753,0.00161119758512762,"Slit3/Slit2/Trem2/Entrep1/Cxcl12/Ccl1/Padi2/Cxcl11/Cxcr1/Cxcl9/Ccl7/Ccl11/Cx3cl1/Ccl12/Cxcl6",15
"GO:0051249","regulation of lymphocyte activation","55/1000","444/13664",7.9429559808087e-05,0.00206200717949551,0.00163517988795805,"Thy1/Vcam1/Tfrc/Cd44/Mmp14/Adam8/Clec7a/Tyrobp/Pla2g2a/Arg1/Fcgr2b/Syk/Gpnmb/Tnfaip8l2/Il10/Ripk3/Cd300a/Dtx1/Tnfsf9/Lgals3/Tnfrsf21/Cyp26b1/Il18/Il1rl2/Nod2/Nckap1l/Siglec10/Cd37/Laptm5/Cdkn2a/Lilrb4/Nfam1/Cd83/Pawr/Pla2g5/Prdm1/Sfrp1/Themis2/Tbx21/Fcgr3a/Runx1/Btk/Dpp4/Spi1/Tnfaip3/Flt3/Itch/Il15ra/Lst1/Clcf1/Cd5/Mertk/Tnfsf4/Ido1/Tnfrsf14",55
"GO:0035987","endodermal cell differentiation","12/1000","46/13664",8.36719708263321e-05,0.00215074060971331,0.00170554585075609,"Col12a1/Col11a1/Col5a2/Fn1/Col5a1/Col6a1/Mmp14/Itgb2/Col8a1/Lama3/Mmp9/Lamb3",12
"GO:0045214","sarcomere organization","12/1000","46/13664",8.36719708263321e-05,0.00215074060971331,0.00170554585075609,"Actn1/Ankrd23/Csrp3/Casq2/Cav3/Tnnt2/Xirp1/Csrp1/Fhod3/Myh7/Mybpc3/Mfn2",12
"GO:0045576","mast cell activation","16/1000","75/13664",8.4295819644337e-05,0.00215615483776544,0.00170983935511811,"Thy1/Enpp3/Serpine1/Stxbp2/Cd300lf/Syk/Milr1/Cd300a/Fcer1g/Adora2b/Lilrb4/Ndrg1/Hmox1/Btk/Crlf2/Ptgds",16
"GO:1905477","positive regulation of protein localization to membrane","20/1000","107/13664",8.48861984818855e-05,0.00216066431062673,0.00171341538501819,"Cemip/Ptn/Ramp3/Trem2/Stom/Kif5b/Stac2/Rangrf/Tnfaip6/Stx3/Lgals3/Pak1/Nkd2/Nlgn2/Itgam/Sorbs1/Kcnj11/Cacnb3/Myo5a/Mff",20
"GO:0031032","actomyosin structure organization","31/1000","205/13664",8.73052239405068e-05,0.00220727603999039,0.00175037867164314,"Eln/Myh10/Cnn1/Actn1/Ccn2/Ankrd23/Epb41l3/Csrp3/Nrap/Actc1/Wnt4/Casq2/Myl2/Nkx2-5/Pak1/Cav3/Tnnt2/Xirp1/Klhl41/Csrp1/Fhod3/Myh7/Tmod1/Sorbs1/Epb41l4b/Myo18b/Mybpc3/Iqgap3/Frmd5/Adprhl1/Mfn2",31
"GO:0002275","myeloid cell activation involved in immune response","19/1000","99/13664",8.75634611494845e-05,0.00220727603999039,0.00175037867164314,"Enpp3/Itgb2/Stxbp2/Trem2/Il33/Grn/Tyrobp/Syk/Milr1/Cd300a/Myo1f/Fcer1g/Adora2b/Itgam/Ptafr/Hmox1/Btk/Spi1/Ptgds",19
"GO:0032964","collagen biosynthetic process","14/1000","61/13664",0.000100683245694636,0.00249428321044039,0.00197797649840455,"Col1a1/Fn1/Col5a1/Serpine1/P3h4/Serpinh1/Vim/Rcn3/Arg1/Ccn2/Creb3l1/Wnt4/Il18/Adora2b",14
"GO:0001823","mesonephros development","19/1000","100/13664",0.000100823561284361,0.00249428321044039,0.00197797649840455,"Sdc1/Slit2/Cd44/Adamts16/Osr1/Agtr1a/Wnt4/Fgf1/Grem1/Bmper/Hs2st1/Sfrp1/Hoxb7/Pax8/Kif26b/Six1/Fgf2/Eya1/Foxc2",19
"GO:0034368","protein-lipid complex remodeling","8/1000","22/13664",0.000101239973335558,0.00249428321044039,0.00197797649840455,"Scarb1/Pltp/Pla2g7/Abcg1/Lipg/Apoe/Pla2g5/Apoc1",8
"GO:0034369","plasma lipoprotein particle remodeling","8/1000","22/13664",0.000101239973335558,0.00249428321044039,0.00197797649840455,"Scarb1/Pltp/Pla2g7/Abcg1/Lipg/Apoe/Pla2g5/Apoc1",8
"GO:0045765","regulation of angiogenesis","39/1000","284/13664",0.00010133921820877,0.00249428321044039,0.00197797649840455,"Tnn/Sfrp2/Ptn/Serpine1/Thbs2/Itgb2/Emilin2/Grn/Agtr1a/Il10/Creb3l1/Fgf1/Cela1/Grem1/Lgals3/Thbs4/Cybb/Thbs1/Gata4/Bmper/Hgf/Lrg1/Mmp9/Adam12/Hspb6/Sema5a/Hmox1/C6/Runx1/Ccl11/Cx3cl1/Gab1/Sp100/Fgf2/Cma1/Abcc8/Col4a3/Ccn1/Foxc2",39
"GO:0071222","cellular response to lipopolysaccharide","35/1000","245/13664",0.000102825410013266,0.00251898117112311,0.00199756207937805,"Fn1/Serpine1/Vim/Slc7a5/Scarb1/Ankrd1/Abca1/Arg1/Spon2/Plau/Fcgr2b/Il10/Stap1/Trem1/Cd68/Il18/Cd180/Nod2/Mmp9/Kmo/Cxcl11/Mrc1/Scimp/Cxcl9/Prdm1/Cd14/Fcgr3a/Gbp5/Spi1/Cx3cl1/Tnfaip3/Ly86/Cebpe/Tnfsf4/Cxcl6",35
"GO:0071675","regulation of mononuclear cell migration","21/1000","117/13664",0.000104894101230663,0.0025293596503244,0.00200579225462977,"Ccn3/Serpine1/Slit2/Adam8/Lgmn/Ripk3/Cxcl12/Trem1/Grem1/Lgals3/Thbs1/Cd200r1/Ccl1/Pla2g7/Padi2/Pdgfd/Ccl7/Spi1/Cx3cl1/Ccl27/Tnfrsf14",21
